T,Salt,Cs,fs,Cp,Gamma,Eta,Eta_pred,Eta_abs_err
25,NaCl,100,0.5,0.5,0.215,9.8179,7.832113057217789,1.9857869427822106
25,NaCl,100,0.5,0.5,0.278,3.1272,4.208169501570039,1.0809695015700385
25,NaCl,100,0.5,0.5,0.359,6.2974,5.626401619690136,0.6709983803098636
25,NaCl,100,0.5,0.5,1.0,3.3261,2.633177710371008,0.6929222896289917
25,NaCl,100,0.5,0.5,1.29,1.419,1.434826839272475,0.01582683927247497
25,NaCl,100,0.5,0.5,1.67,1.2027,1.3492766708819082,0.14657667088190807
25,NaCl,100,0.5,0.5,2.15,1.9823,1.8864891280405458,0.09581087195945415
25,NaCl,100,0.5,0.5,2.78,1.4265,1.570065510313581,0.1435655103135809
25,NaCl,100,0.5,0.5,3.59,1.632,1.5875458590923086,0.044454140907691286
25,NaCl,100,0.5,0.5,4.64,1.0271,1.18854118488701,0.1614411848870101
25,NaCl,100,0.5,0.5,5.99,1.2309,1.2934229066255558,0.06252290662555571
25,NaCl,100,0.5,0.5,7.74,1.2985,1.307807902097024,0.009307902097023923
25,NaCl,100,0.5,0.5,10.0,1.2354,1.2603759984027216,0.024975998402721578
25,NaCl,100,0.5,0.5,12.9,1.2886,1.2592353377271481,0.029364662272851838
25,NaCl,100,0.5,0.5,16.7,1.2789,1.2393277952846515,0.03957220471534839
25,NaCl,100,0.5,0.5,21.5,1.283,1.246171892924304,0.03682810707569595
25,NaCl,100,0.5,0.5,27.8,1.2903,1.26644883394748,0.023851166052520023
25,NaCl,100,0.5,0.5,35.9,1.2992,1.283762705803237,0.015437294196762874
25,NaCl,100,0.5,0.5,46.4,1.3031,1.2742559100914315,0.02884408990856846
25,NaCl,100,0.5,0.5,59.9,1.3066,1.2868333231309397,0.019766676869060307
25,NaCl,100,0.5,0.5,77.4,1.3381,1.3180552620389296,0.020044737961070425
25,NaCl,100,0.5,0.5,100.0,1.3713,1.3476429143383502,0.023657085661649813
25,NaCl,100,0.5,0.5,129.0,1.3763,1.4911200937083253,0.11482009370832524
25,NaCl,100,0.5,0.5,167.0,1.7961,1.7553990169818443,0.04070098301815572
25,NaCl,100,0.5,0.5,215.0,2.1407,2.0960319179635514,0.04466808203644845
25,NaCl,100,0.5,0.5,278.0,2.6223,2.53725822237221,0.08504177762779008
25,NaCl,100,0.5,0.5,359.0,3.2003,3.0588640957921283,0.14143590420787167
25,NaCl,100,0.5,0.5,464.0,3.7778,3.5752730070520284,0.2025269929479716
25,NaCl,100,0.5,0.5,599.0,4.3641,4.235772641194781,0.12832735880521895
25,NaCl,100,0.5,0.5,774.0,4.5162,4.419773584984371,0.0964264150156291
25,NaCl,100,0.5,0.5,1000.0,3.5801,3.9852641017071813,0.4051641017071814
25,NaCl,100,0.5,1.0,0.001,628.58,520.8612577132025,107.71874228679758
25,NaCl,100,0.5,1.0,0.00129,403.89,337.09934298099364,66.79065701900635
25,NaCl,100,0.5,1.0,0.00167,158.59,129.7757259551924,28.814274044807604
25,NaCl,100,0.5,1.0,0.00215,8.2473,24.59476089690996,16.34746089690996
25,NaCl,100,0.5,1.0,0.0464,12.101,11.317945790084897,0.7830542099151039
25,NaCl,100,0.5,1.0,0.167,15.429,9.453899887390955,5.975100112609045
25,NaCl,100,0.5,1.0,0.278,18.156,7.6460895618482265,10.509910438151772
25,NaCl,100,0.5,1.0,0.359,1.129,1.84623420299301,0.7172342029930101
25,NaCl,100,0.5,1.0,0.599,1.9352,1.7741528730231904,0.16104712697680967
25,NaCl,100,0.5,1.0,0.774,1.0421,1.2922224706550405,0.25012247065504045
25,NaCl,100,0.5,1.0,1.29,3.4818,2.7186487295769384,0.7631512704230614
25,NaCl,100,0.5,1.0,1.67,1.835,1.7334015584199798,0.10159844158002018
25,NaCl,100,0.5,1.0,2.15,0.89225,1.1006396746942355,0.20838967469423553
25,NaCl,100,0.5,1.0,2.78,1.9183,1.7152076258613802,0.2030923741386197
25,NaCl,100,0.5,1.0,3.59,1.4421,1.4798130532223084,0.037713053222308446
25,NaCl,100,0.5,1.0,4.64,1.7961,1.7195535460221933,0.07654645397780668
25,NaCl,100,0.5,1.0,5.99,1.8584,1.8002443146115847,0.05815568538841531
25,NaCl,100,0.5,1.0,7.74,1.8613,1.7739553465604894,0.08734465343951059
25,NaCl,100,0.5,1.0,10.0,1.7573,1.7050742215325947,0.05222577846740539
25,NaCl,100,0.5,1.0,12.9,1.7403,1.6825080323895287,0.05779196761047123
25,NaCl,100,0.5,1.0,16.7,1.7192,1.623418660262176,0.09578133973782399
25,NaCl,100,0.5,1.0,21.5,1.7039,1.7175490244775162,0.013649024477516258
25,NaCl,100,0.5,1.0,27.8,1.6718,1.7557153315807508,0.08391533158075082
25,NaCl,100,0.5,1.0,35.9,1.6668,1.7157071135152824,0.04890711351528232
25,NaCl,100,0.5,1.0,46.4,1.6758,1.7612649235181057,0.08546492351810575
25,NaCl,100,0.5,1.0,59.9,1.6758,1.888552326161564,0.21275232616156403
25,NaCl,100,0.5,1.0,77.4,1.6836,1.9218179461732756,0.23821794617327563
25,NaCl,100,0.5,1.0,100.0,1.7103,1.9030789150978475,0.19277891509784761
25,NaCl,100,0.5,1.0,129.0,1.7089,1.9244683152155118,0.21556831521551167
25,NaCl,100,0.5,1.0,167.0,1.7796,2.077577188644496,0.29797718864449574
25,NaCl,100,0.5,1.0,215.0,2.4188,2.4164429771894067,0.0023570228105933566
25,NaCl,100,0.5,1.0,278.0,3.0907,2.8896260681310704,0.20107393186892963
25,NaCl,100,0.5,1.0,359.0,3.7251,3.269521244233065,0.45557875576693485
25,NaCl,100,0.5,1.0,464.0,4.2147,4.288882931037648,0.07418293103764828
25,NaCl,100,0.5,1.0,599.0,4.5912,4.1752931849276695,0.4159068150723302
25,NaCl,100,0.5,1.0,774.0,4.9688,4.656937081325063,0.31186291867493665
25,NaCl,100,0.5,1.0,1000.0,5.3161,4.398559772799829,0.9175402272001705
25,NaCl,100,0.5,2.0,0.001,327.73,362.95584849106984,35.225848491069826
25,NaCl,100,0.5,2.0,0.00129,416.06,396.2704109235832,19.789589076416803
25,NaCl,100,0.5,2.0,0.00167,387.69,389.2030549984223,1.5130549984223194
25,NaCl,100,0.5,2.0,0.00215,428.71,400.4689096422082,28.24109035779179
25,NaCl,100,0.5,2.0,0.00278,433.86,428.7079673194108,5.15203268058923
25,NaCl,100,0.5,2.0,0.00359,450.12,435.08537597827365,15.034624021726358
25,NaCl,100,0.5,2.0,0.00464,405.83,408.1980717185995,2.3680717185995377
25,NaCl,100,0.5,2.0,0.00599,395.79,385.6406536379175,10.149346362082497
25,NaCl,100,0.5,2.0,0.00774,334.39,320.2194850177654,14.170514982234579
25,NaCl,100,0.5,2.0,0.01,287.23,257.02397031139213,30.206029688607885
25,NaCl,100,0.5,2.0,0.0129,235.06,190.24962534154454,44.81037465845546
25,NaCl,100,0.5,2.0,0.0167,165.72,138.33783280058395,27.382167199416045
25,NaCl,100,0.5,2.0,0.0215,92.718,80.78473398655086,11.933266013449142
25,NaCl,100,0.5,2.0,0.0278,19.71,28.753841911039494,9.043841911039493
25,NaCl,100,0.5,2.0,0.0774,25.497,28.555484426520014,3.058484426520014
25,NaCl,100,0.5,2.0,0.1,37.852,30.579531736234614,7.272468263765383
25,NaCl,100,0.5,2.0,0.215,3.0103,5.2646192283459,2.2543192283459
25,NaCl,100,0.5,2.0,0.359,7.4877,7.416948232633265,0.07075176736673505
25,NaCl,100,0.5,2.0,0.464,10.538,8.083814009053215,2.454185990946785
25,NaCl,100,0.5,2.0,0.599,5.6317,5.641982547556976,0.010282547556975885
25,NaCl,100,0.5,2.0,0.774,4.119,4.1535655708701,0.03456557087010026
25,NaCl,100,0.5,2.0,1.0,4.1996,3.8504757488379786,0.3491242511620216
25,NaCl,100,0.5,2.0,1.29,1.4437,1.7758151961887902,0.33211519618879026
25,NaCl,100,0.5,2.0,1.67,3.8017,2.980047249455461,0.8216527505445388
25,NaCl,100,0.5,2.0,2.15,2.9326,2.4733952515015813,0.4592047484984185
25,NaCl,100,0.5,2.0,2.78,3.4601,2.649384886307263,0.8107151136927371
25,NaCl,100,0.5,2.0,3.59,2.7475,2.498308523882584,0.24919147611741588
25,NaCl,100,0.5,2.0,4.64,3.1067,2.796905642542165,0.309794357457835
25,NaCl,100,0.5,2.0,5.99,2.9931,2.8209729034106967,0.17212709658930336
25,NaCl,100,0.5,2.0,7.74,2.8214,2.588088003002263,0.2333119969977373
25,NaCl,100,0.5,2.0,10.0,2.7818,2.5131608262587966,0.2686391737412035
25,NaCl,100,0.5,2.0,12.9,2.6301,2.3795475963924226,0.25055240360757747
25,NaCl,100,0.5,2.0,16.7,2.6086,2.334589393167781,0.27401060683221923
25,NaCl,100,0.5,2.0,21.5,2.5666,2.2827124093775017,0.28388759062249846
25,NaCl,100,0.5,2.0,27.8,2.5092,2.2886370701691345,0.22056292983086534
25,NaCl,100,0.5,2.0,35.9,2.4547,2.23849148831402,0.21620851168597977
25,NaCl,100,0.5,2.0,46.4,2.412,2.2372332832557027,0.17476671674429722
25,NaCl,100,0.5,2.0,59.9,2.3911,2.2014889754045073,0.1896110245954925
25,NaCl,100,0.5,2.0,77.4,2.3438,2.1785034535338377,0.1652965464661622
25,NaCl,100,0.5,2.0,100.0,2.3189,2.134734965194215,0.18416503480578506
25,NaCl,100,0.5,2.0,129.0,2.3279,2.271071991774972,0.05682800822502809
25,NaCl,100,0.5,2.0,167.0,2.3238,2.1978078591739028,0.1259921408260971
25,NaCl,100,0.5,2.0,215.0,2.4746,2.4095509029559703,0.06504909704402984
25,NaCl,100,0.5,2.0,278.0,3.2522,3.1270906044655336,0.12510939553446665
25,NaCl,100,0.5,2.0,359.0,3.9544,3.934869788879868,0.01953021112013209
25,NaCl,100,0.5,2.0,464.0,4.6614,4.616776421987402,0.04462357801259831
25,NaCl,100,0.5,2.0,599.0,5.3162,5.270113523444132,0.046086476555868394
25,NaCl,100,0.5,2.0,774.0,5.8572,5.852399981692688,0.004800018307311582
25,NaCl,100,0.5,2.0,1000.0,6.4821,6.017257912209588,0.46484208779041225
25,NaCl,100,0.5,5.0,0.0278,22.889,21.381152436178585,1.5078475638214144
25,NaCl,100,0.5,5.0,0.0359,25.348,22.581081014458263,2.7669189855417358
25,NaCl,100,0.5,5.0,0.129,31.627,23.675567580812665,7.951432419187334
25,NaCl,100,0.5,5.0,0.167,4.6826,7.852161662300696,3.169561662300696
25,NaCl,100,0.5,5.0,0.215,16.878,12.48774161053808,4.39025838946192
25,NaCl,100,0.5,5.0,0.278,16.373,13.697735188120232,2.675264811879769
25,NaCl,100,0.5,5.0,0.359,17.676,14.146028875075999,3.529971124924
25,NaCl,100,0.5,5.0,0.464,5.4781,6.795438202568475,1.3173382025684743
25,NaCl,100,0.5,5.0,0.599,6.2562,7.122648974915602,0.8664489749156026
25,NaCl,100,0.5,5.0,0.774,6.2408,7.088728897029533,0.8479288970295329
25,NaCl,100,0.5,5.0,1.0,8.7365,8.85763444602759,0.12113444602759138
25,NaCl,100,0.5,5.0,1.29,10.33,9.509916824220996,0.8200831757790041
25,NaCl,100,0.5,5.0,1.67,9.2347,8.897246076250996,0.3374539237490044
25,NaCl,100,0.5,5.0,2.15,8.4591,8.41945702696232,0.039642973037679496
25,NaCl,100,0.5,5.0,2.78,9.1932,8.645583012833734,0.5476169871662648
25,NaCl,100,0.5,5.0,3.59,8.4036,8.323424975960968,0.08017502403903265
25,NaCl,100,0.5,5.0,4.64,8.4097,8.205333956331403,0.2043660436685979
25,NaCl,100,0.5,5.0,5.99,8.1909,8.040115919085654,0.15078408091434525
25,NaCl,100,0.5,5.0,7.74,7.9625,7.801754530183752,0.1607454698162485
25,NaCl,100,0.5,5.0,10.0,7.5112,7.426353717099522,0.08484628290047791
25,NaCl,100,0.5,5.0,12.9,7.1807,7.09279056145932,0.08790943854068001
25,NaCl,100,0.5,5.0,16.7,6.8412,6.792888807990256,0.0483111920097441
25,NaCl,100,0.5,5.0,21.5,6.5011,6.516512120182278,0.015412120182277889
25,NaCl,100,0.5,5.0,27.8,6.1521,6.183412099839147,0.0313120998391474
25,NaCl,100,0.5,5.0,35.9,5.8272,5.8378165259714905,0.010616525971490098
25,NaCl,100,0.5,5.0,46.4,5.5268,5.553043598567549,0.02624359856754932
25,NaCl,100,0.5,5.0,59.9,5.2434,5.313971028027595,0.07057102802759463
25,NaCl,100,0.5,5.0,77.4,4.9933,5.092547018071447,0.09924701807144753
25,NaCl,100,0.5,5.0,100.0,4.7854,4.967214090625997,0.18181409062599663
25,NaCl,100,0.5,5.0,129.0,4.5643,4.596104756476749,0.03180475647674896
25,NaCl,100,0.5,5.0,167.0,4.4085,4.454021627928938,0.0455216279289381
25,NaCl,100,0.5,5.0,215.0,4.2881,4.351135085775286,0.06303508577528572
25,NaCl,100,0.5,5.0,278.0,4.1616,4.392375223707852,0.23077522370785175
25,NaCl,100,0.5,5.0,359.0,6.0409,5.826003379277518,0.21489662072248183
25,NaCl,100,0.5,5.0,464.0,6.914,6.869935457336533,0.04406454266346671
25,NaCl,100,0.5,5.0,599.0,7.7958,7.826381807939709,0.03058180793970955
25,NaCl,100,0.5,5.0,774.0,8.4748,8.599459626607441,0.1246596266074409
25,NaCl,100,0.5,5.0,1000.0,9.3674,9.321572260677394,0.045827739322605865
25,NaCl,100,0.5,10.0,0.001,1975.2,1945.7749041907223,29.425095809277764
25,NaCl,100,0.5,10.0,0.00129,1661.7,1658.574340472313,3.1256595276870485
25,NaCl,100,0.5,10.0,0.00167,1393.7,1397.5427491449582,3.842749144958134
25,NaCl,100,0.5,10.0,0.00216,1202.9,1209.3126919366484,6.4126919366483435
25,NaCl,100,0.5,10.0,0.00278,1031.2,1034.5560456910882,3.356045691088184
25,NaCl,100,0.5,10.0,0.00359,901.8,895.1140383902745,6.685961609725496
25,NaCl,100,0.5,10.0,0.00464,771.62,760.9227867000594,10.697213299940586
25,NaCl,100,0.5,10.0,0.00599,668.63,648.7084569924997,19.921543007500304
25,NaCl,100,0.5,10.0,0.00774,563.01,533.0280919367018,29.981908063298192
25,NaCl,100,0.5,10.0,0.01,458.13,421.06008998430104,37.06991001569895
25,NaCl,100,0.5,10.0,0.0129,359.85,312.8266612337965,47.02333876620355
25,NaCl,100,0.5,10.0,0.0167,252.95,212.63629481607643,40.31370518392356
25,NaCl,100,0.5,10.0,0.0215,154.23,151.08121371403425,3.148786285965741
25,NaCl,100,0.5,10.0,0.0278,69.884,71.72437860908012,1.840378609080119
25,NaCl,100,0.5,10.0,0.0359,2.4864,8.893568175908687,6.407168175908687
25,NaCl,100,0.5,10.0,0.0599,4.3061,10.115252078767323,5.809152078767323
25,NaCl,100,0.5,10.0,0.0774,54.733,51.77580560895898,2.957194391041014
25,NaCl,100,0.5,10.0,0.1,61.741,54.76186086549538,6.979139134504621
25,NaCl,100,0.5,10.0,0.129,22.699,29.088811045108464,6.389811045108463
25,NaCl,100,0.5,10.0,0.167,29.076,32.965893880596134,3.8898938805961336
25,NaCl,100,0.5,10.0,0.215,48.818,38.51434898774557,10.303651012254427
25,NaCl,100,0.5,10.0,0.278,22.24,24.924863633918925,2.6848636339189262
25,NaCl,100,0.5,10.0,0.359,30.063,28.970061590743764,1.0929384092562344
25,NaCl,100,0.5,10.0,0.464,37.194,33.79115125027393,3.4028487497260755
25,NaCl,100,0.5,10.0,0.599,36.928,35.15786164124172,1.770138358758274
25,NaCl,100,0.5,10.0,0.774,36.018,34.09109350528971,1.9269064947102876
25,NaCl,100,0.5,10.0,1.0,33.033,31.71498484914404,1.3180151508559597
25,NaCl,100,0.5,10.0,1.29,30.07,29.541890048772263,0.5281099512277372
25,NaCl,100,0.5,10.0,1.67,30.964,29.760653079141942,1.2033469208580563
25,NaCl,100,0.5,10.0,2.15,29.036,28.885569388188713,0.15043061181128792
25,NaCl,100,0.5,10.0,2.78,27.455,27.452233535560765,0.0027664644392331184
25,NaCl,100,0.5,10.0,3.59,26.339,26.212426706917952,0.12657329308204623
25,NaCl,100,0.5,10.0,4.64,25.208,24.834702771202437,0.37329722879756133
25,NaCl,100,0.5,10.0,5.99,23.326,23.184032183491848,0.14196781650815282
25,NaCl,100,0.5,10.0,7.74,21.761,21.575872447872964,0.18512755212703524
25,NaCl,100,0.5,10.0,10.0,20.293,20.101214293827937,0.19178570617206248
25,NaCl,100,0.5,10.0,12.9,18.75,18.72505357170857,0.0249464282914289
25,NaCl,100,0.5,10.0,16.7,17.325,17.24558800399624,0.07941199600375981
25,NaCl,100,0.5,10.0,21.5,15.921,15.823256729123807,0.09774327087619206
25,NaCl,100,0.5,10.0,27.8,14.613,14.373474377645168,0.2395256223548312
25,NaCl,100,0.5,10.0,35.9,13.373,12.90983280262229,0.46316719737770917
25,NaCl,100,0.5,10.0,46.4,12.221,11.849161855700762,0.3718381442992378
25,NaCl,100,0.5,10.0,59.9,11.182,10.943363599866718,0.23863640013328258
25,NaCl,100,0.5,10.0,77.4,10.231,10.101464364244192,0.12953563575580773
25,NaCl,100,0.5,10.0,100.0,9.3799,9.623285051261995,0.2433850512619955
25,NaCl,100,0.5,10.0,129.0,8.688,8.403900851096719,0.28409914890328203
25,NaCl,100,0.5,10.0,167.0,8.0548,7.9458444298708875,0.10895557012911272
25,NaCl,100,0.5,10.0,215.0,7.523,7.579888630473843,0.05688863047384363
25,NaCl,100,0.5,10.0,278.0,7.1096,7.242928160318845,0.13332816031884498
25,NaCl,100,0.5,10.0,359.0,6.8412,7.138336448286882,0.29713644828688235
25,NaCl,100,0.5,10.0,464.0,8.8299,8.504286985872245,0.32561301412775556
25,NaCl,100,0.5,10.0,599.0,9.7874,9.5896507917216,0.1977492082784007
25,NaCl,100,0.5,10.0,774.0,10.687,10.874497762096192,0.18749776209619284
25,NaCl,100,0.5,10.0,1000.0,11.545,11.674023001793394,0.129023001793394
25,NaCl,100,0.5,20.0,0.001,2508.4,2468.389986722464,40.01001327753602
25,NaCl,100,0.5,20.0,0.00129,2091.3,2067.2392306836196,24.06076931638063
25,NaCl,100,0.5,20.0,0.00167,1670.1,1653.4656960545103,16.63430394548959
25,NaCl,100,0.5,20.0,0.00215,1553.8,1513.494388048547,40.305611951452875
25,NaCl,100,0.5,20.0,0.00278,1217.5,1213.5110675991307,3.9889324008693166
25,NaCl,100,0.5,20.0,0.00359,1032.2,1022.7154288906594,9.484571109340663
25,NaCl,100,0.5,20.0,0.00464,838.78,844.9869881463061,6.2069881463061165
25,NaCl,100,0.5,20.0,0.00599,720.19,717.6370411357871,2.5529588642129966
25,NaCl,100,0.5,20.0,0.00774,574.25,585.8278488225595,11.577848822559531
25,NaCl,100,0.5,20.0,0.01,482.03,489.53385327339817,7.503853273398192
25,NaCl,100,0.5,20.0,0.0129,380.86,397.8971692339267,17.037169233926704
25,NaCl,100,0.5,20.0,0.0167,291.18,304.548935810147,13.36893581014698
25,NaCl,100,0.5,20.0,0.0215,219.18,235.72263670343202,16.54263670343201
25,NaCl,100,0.5,20.0,0.0278,185.15,203.67738630859975,18.527386308599745
25,NaCl,100,0.5,20.0,0.0359,187.91,195.99857270269885,8.088572702698855
25,NaCl,100,0.5,20.0,0.0464,230.24,208.69742915807254,21.54257084192747
25,NaCl,100,0.5,20.0,0.0599,285.8,238.79412001466085,47.00587998533916
25,NaCl,100,0.5,20.0,0.0774,303.42,265.41091277953683,38.009087220463186
25,NaCl,100,0.5,20.0,0.1,261.92,251.23561424576093,10.684385754239088
25,NaCl,100,0.5,20.0,0.129,223.43,218.64859504826924,4.781404951730764
25,NaCl,100,0.5,20.0,0.167,247.03,224.51295205535592,22.517047944644077
25,NaCl,100,0.5,20.0,0.215,226.14,222.07362744412995,4.066372555870032
25,NaCl,100,0.5,20.0,0.278,215.32,212.3318069846948,2.9881930153051997
25,NaCl,100,0.5,20.0,0.359,202.71,202.43399894658393,0.2760010534160813
25,NaCl,100,0.5,20.0,0.464,202.63,197.5781192878806,5.0518807121193845
25,NaCl,100,0.5,20.0,0.599,185.98,186.11158418176623,0.1315841817662431
25,NaCl,100,0.5,20.0,0.774,177.22,174.95726027650886,2.262739723491137
25,NaCl,100,0.5,20.0,1.0,165.0,162.30711044230048,2.692889557699516
25,NaCl,100,0.5,20.0,1.29,151.95,148.329802272534,3.6201977274659782
25,NaCl,100,0.5,20.0,1.67,138.5,136.97469581447217,1.5253041855278298
25,NaCl,100,0.5,20.0,2.15,128.03,125.2750697060679,2.754930293932105
25,NaCl,100,0.5,20.0,2.78,115.91,113.56619919286724,2.3438008071327516
25,NaCl,100,0.5,20.0,3.59,105.03,103.00319144954794,2.02680855045206
25,NaCl,100,0.5,20.0,4.64,93.85,92.97038962144376,0.8796103785562366
25,NaCl,100,0.5,20.0,5.99,84.197,84.409161176072,0.21216117607200147
25,NaCl,100,0.5,20.0,7.74,74.987,76.14642038659363,1.1594203865936379
25,NaCl,100,0.5,20.0,10.0,66.624,68.54190721532963,1.9179072153296346
25,NaCl,100,0.5,20.0,12.9,59.12,60.763933824118716,1.6439338241187187
25,NaCl,100,0.5,20.0,16.7,52.206,54.051030342002896,1.845030342002893
25,NaCl,100,0.5,20.0,21.5,46.077,47.46010514451804,1.3831051445180407
25,NaCl,100,0.5,20.0,27.8,40.624,42.023393149690996,1.3993931496909937
25,NaCl,100,0.5,20.0,35.9,35.821,37.22933296446901,1.408332964469011
25,NaCl,100,0.5,20.0,46.4,31.613,32.47431527105977,0.8613152710597731
25,NaCl,100,0.5,20.0,59.9,27.955,28.663621659842118,0.7086216598421196
25,NaCl,100,0.5,20.0,77.4,24.839,25.05892780057618,0.21992780057617978
25,NaCl,100,0.5,20.0,100.0,22.14,22.895837062205455,0.7558370622054547
25,NaCl,100,0.5,20.0,129.0,19.78,20.248934602122812,0.46893460212281113
25,NaCl,100,0.5,20.0,167.0,17.74,18.14392328661375,0.4039232866137503
25,NaCl,100,0.5,20.0,215.0,15.975,16.396526725172997,0.4215267251729973
25,NaCl,100,0.5,20.0,278.0,14.936,15.0889221858514,0.15292218585140027
25,NaCl,100,0.5,20.0,359.0,13.313,13.696028345889935,0.38302834588993484
25,NaCl,100,0.5,20.0,464.0,12.569,12.770663431031855,0.2016634310318537
25,NaCl,100,0.5,20.0,599.0,11.463,12.339656113417472,0.8766561134174733
25,NaCl,100,0.5,20.0,774.0,14.676,14.496978918697318,0.17902108130268246
25,NaCl,100,0.5,20.0,1000.0,15.641,15.687830850495475,0.04683085049547486
25,NaCl,100,0.5,50.0,0.001,9817.1,9479.089563659541,338.0104363404589
25,NaCl,100,0.5,50.0,0.00129,9523.6,9370.436551380086,153.16344861991456
25,NaCl,100,0.5,50.0,0.00167,8976.5,8969.644814753674,6.855185246326073
25,NaCl,100,0.5,50.0,0.00215,8616.6,8624.979201690136,8.379201690135233
25,NaCl,100,0.5,50.0,0.00278,8174.3,8218.893620779192,44.59362077919195
25,NaCl,100,0.5,50.0,0.00359,7851.8,7898.687095981192,46.88709598119203
25,NaCl,100,0.5,50.0,0.00464,7571.7,7605.328994440093,33.628994440093265
25,NaCl,100,0.5,50.0,0.00599,7317.9,7348.739405494314,30.839405494314633
25,NaCl,100,0.5,50.0,0.00774,7081.8,7120.6185877572125,38.8185877572123
25,NaCl,100,0.5,50.0,0.01,6855.2,6872.568628258988,17.368628258987883
25,NaCl,100,0.5,50.0,0.0129,6628.0,6631.043689395365,3.0436893953647086
25,NaCl,100,0.5,50.0,0.0167,6383.3,6380.64094950101,2.6590504989899273
25,NaCl,100,0.5,50.0,0.0215,6152.0,6143.566904939964,8.433095060036067
25,NaCl,100,0.5,50.0,0.0278,5930.2,5905.54053116558,24.659468834419386
25,NaCl,100,0.5,50.0,0.0359,5703.2,5669.281907190431,33.91809280956841
25,NaCl,100,0.5,50.0,0.0464,5470.6,5430.267009186835,40.33299081316545
25,NaCl,100,0.5,50.0,0.0599,5195.8,5161.421911225651,34.378088774349635
25,NaCl,100,0.5,50.0,0.0774,4848.2,4828.350009201341,19.849990798658837
25,NaCl,100,0.5,50.0,0.1,4436.4,4440.045949878912,3.6459498789126883
25,NaCl,100,0.5,50.0,0.129,4054.7,4061.516937867954,6.816937867954039
25,NaCl,100,0.5,50.0,0.167,3723.6,3712.899591540848,10.700408459151731
25,NaCl,100,0.5,50.0,0.215,3344.2,3353.582078652436,9.382078652436121
25,NaCl,100,0.5,50.0,0.278,3018.0,3019.8828980259077,1.882898025907707
25,NaCl,100,0.5,50.0,0.359,2681.6,2693.2338541012728,11.633854101272846
25,NaCl,100,0.5,50.0,0.464,2384.3,2390.82648882662,6.526488826619698
25,NaCl,100,0.5,50.0,0.599,2092.3,2101.038240899173,8.738240899172979
25,NaCl,100,0.5,50.0,0.774,1822.4,1829.1295348424899,6.729534842489784
25,NaCl,100,0.5,50.0,1.0,1576.0,1583.9788205827588,7.978820582758772
25,NaCl,100,0.5,50.0,1.29,1360.6,1365.8983441057937,5.298344105793831
25,NaCl,100,0.5,50.0,1.67,1168.6,1170.1446396993904,1.5446396993904727
25,NaCl,100,0.5,50.0,2.15,997.06,1001.6694444770947,4.609444477094712
25,NaCl,100,0.5,50.0,2.78,849.42,853.0409777039333,3.620977703933363
25,NaCl,100,0.5,50.0,3.59,719.88,724.073056042723,4.193056042723015
25,NaCl,100,0.5,50.0,4.64,609.74,611.4164604481222,1.6764604481221568
25,NaCl,100,0.5,50.0,5.99,515.29,514.9130766012909,0.37692339870909564
25,NaCl,100,0.5,50.0,7.74,434.94,430.9715073360188,3.9684926639811806
25,NaCl,100,0.5,50.0,10.0,367.31,362.3315714177881,4.9784285822119045
25,NaCl,100,0.5,50.0,12.9,310.32,306.9330009109258,3.3869990890742088
25,NaCl,100,0.5,50.0,16.7,262.51,254.10029152217794,8.40970847782205
25,NaCl,100,0.5,50.0,21.5,222.15,205.07708921938922,17.072910780610783
25,NaCl,100,0.5,50.0,27.8,187.96,182.22810217053882,5.7318978294611895
25,NaCl,100,0.5,50.0,35.9,159.08,153.92835575089185,5.151644249108159
25,NaCl,100,0.5,50.0,46.4,134.81,128.38717419030147,6.422825809698537
25,NaCl,100,0.5,50.0,59.9,114.49,108.78387218493675,5.70612781506324
25,NaCl,100,0.5,50.0,77.4,97.524,90.47114136635447,7.052858633645528
25,NaCl,100,0.5,50.0,100.0,83.416,75.00319764340492,8.41280235659508
25,NaCl,100,0.5,50.0,129.0,71.796,65.19105356846165,6.604946431538352
25,NaCl,100,0.5,50.0,167.0,61.842,57.581047601036026,4.260952398963973
