T,Salt,Cs,fs,Cp,Gamma,Eta_true,Eta_pred_DecisionTree,Eta_pred_RandomForest,Eta_pred_GBT,Eta_pred_XGBoost,Eta_pred_LinearRegression
25,CaCl2,10,0.5,0.1,31.6,1.0007,1.028949254807019,1.0051160935140409,0.9310686578162117,0.890196,9.83667995532747
25,CaCl2,10,0.5,0.1,41.2,1.0153,1.028949254807019,1.0265977931718677,0.9329789510140312,0.92273206,9.524016250578095
25,CaCl2,10,0.5,0.1,53.8,1.0414,1.028949254807019,1.0522360031518445,0.940137500567896,0.9369121,9.128676874723897
25,CaCl2,10,0.5,0.1,70.2,1.0594,1.028949254807019,1.1012282883278337,0.941990979549983,0.9409192,8.638585339946587
25,CaCl2,10,0.5,0.1,91.5,1.089,1.1969017759607643,1.1344282438669062,0.9387069584286316,0.95008945,8.041130030755204
25,CaCl2,10,0.5,0.1,119.0,1.2349,1.2820723768693685,1.209865489406338,0.9680406868647555,1.0057087,7.330465006217415
25,CaCl2,10,0.5,0.1,156.0,1.5316,1.2820723768693685,1.4176819189186327,1.297784651774785,1.0057087,6.472375128087222
25,CaCl2,10,0.5,0.25,1.0,1.0461,0.9039402276760483,1.0353264652043572,1.0962750102967282,1.0703478,11.032384840160331
25,CaCl2,10,0.5,0.25,1.3,1.0747,0.9039402276760483,1.0220792261012621,1.0989491492375156,1.1114666,11.021254088245033
25,CaCl2,10,0.5,0.25,1.7,1.0562,1.033121547750509,1.0350154786040724,1.1060482834417755,1.1573588,11.006430552615427
25,CaCl2,10,0.5,0.25,2.22,1.0224,1.033121547750509,1.0524401134951404,1.0870206368302788,1.090715,10.987189758979078
25,CaCl2,10,0.5,0.25,2.89,1.0317,1.033121547750509,1.0350437481698904,1.0913116418448745,1.0915136,10.962448316979382
25,CaCl2,10,0.5,0.25,3.78,1.0353,1.033121547750509,1.0340859195064982,1.0964824084294993,1.1017529,10.929668956706715
25,CaCl2,10,0.5,0.25,4.92,1.0204,1.033121547750509,1.0301343388483108,1.0683644895087512,1.0908914,10.887825051485256
25,CaCl2,10,0.5,0.25,6.42,1.0302,1.0393852839811266,1.0288978334703378,1.0634329386024275,1.0783588,10.833011252189248
25,CaCl2,10,0.5,0.25,8.38,1.0416,1.0393852839811266,1.0326123684575808,1.0639569990615905,1.0690724,10.761803544278886
25,CaCl2,10,0.5,0.25,10.9,1.0409,1.0393852839811266,1.03989839840483,1.0775107566979685,1.0659903,10.670938112746754
25,CaCl2,10,0.5,0.25,14.3,1.0449,1.0393852839811266,1.0431716502762813,1.070332608419489,1.0478065,10.54955655423376
25,CaCl2,10,0.5,0.25,18.6,1.0552,1.0536433372651774,1.0508349565182782,1.085140195113147,1.0576574,10.398019901731477
25,CaCl2,10,0.5,0.25,24.2,1.0627,1.0536433372651774,1.0579540790036375,1.0926126793962787,1.0576574,10.203928410596887
25,CaCl2,10,0.5,0.25,31.6,1.0723,1.0536433372651774,1.0627896533140788,1.1007620744052529,1.0610472,9.952996104350918
25,CaCl2,10,0.5,0.25,41.2,1.0894,1.0899413128234747,1.0900858997694292,1.103020531164055,1.0790565,9.63663523366334
25,CaCl2,10,0.5,0.25,53.8,1.1075,1.0899413128234747,1.0990963626703203,1.111483773687036,1.095639,9.236621073840817
25,CaCl2,10,0.5,0.25,70.2,1.1245,1.1378344255931028,1.124457752756946,1.113675061463787,1.1003249,8.74073433577813
25,CaCl2,10,0.5,0.25,91.5,1.1575,1.1378344255931028,1.131828030020907,1.109792505788024,1.1110487,8.136214274953643
25,CaCl2,10,0.5,1.0,1.0,1.5808,1.6212771017397127,1.5737627490697246,1.6060039550229868,1.5651529,11.70026951586147
25,CaCl2,10,0.5,1.0,1.3,1.7055,1.6212771017397127,1.6355696737085188,1.609921473597111,1.5860113,11.688464924269532
25,CaCl2,10,0.5,1.0,1.7,1.5985,1.6212771017397127,1.5786060289775747,1.6038255070330751,1.6266214,11.67274399316015
25,CaCl2,10,0.5,1.0,2.22,1.6032,1.6212771017397127,1.582500212092523,1.5762344647330344,1.562834,11.652338389611506
25,CaCl2,10,0.5,1.0,2.89,1.5979,1.5767980653415457,1.5936379524242783,1.5841424264492145,1.5639783,11.626099136376462
25,CaCl2,10,0.5,1.0,3.78,1.5739,1.5767980653415457,1.5712076682518075,1.6022279538623012,1.5786496,11.591335360882374
25,CaCl2,10,0.5,1.0,4.92,1.5724,1.5767980653415457,1.5709988018542664,1.5611408234597408,1.553296,11.546958285954284
25,CaCl2,10,0.5,1.0,6.42,1.5632,1.5767980653415457,1.5683529045754006,1.5846321819471805,1.5296087,11.488826138259713
25,CaCl2,10,0.5,1.0,8.38,1.5607,1.542807324043962,1.55722444127542,1.585413089739981,1.5164363,11.413307618354104
25,CaCl2,10,0.5,1.0,10.9,1.5465,1.542807324043962,1.541816948901416,1.5315295948482315,1.502937,11.316941324574096
25,CaCl2,10,0.5,1.0,14.3,1.5405,1.542807324043962,1.5392319419392104,1.5213268693010735,1.489912,11.188211501472974
25,CaCl2,10,0.5,1.0,18.6,1.5303,1.5217254861435445,1.5335664912628169,1.508843819523985,1.4685922,11.027501038459214
25,CaCl2,10,0.5,1.0,24.2,1.5235,1.5217254861435445,1.5230687605173285,1.519234008531699,1.4685922,10.8216595282226
25,CaCl2,10,0.5,1.0,31.6,1.5152,1.5217254861435445,1.522035631714528,1.5305654146924192,1.4733459,10.555536141860392
25,CaCl2,10,0.5,1.0,41.2,1.5192,1.5217254861435445,1.522327116075875,1.5337057080273515,1.461426,10.220023240076639
25,CaCl2,10,0.5,1.0,53.8,1.523,1.5217254861435445,1.5276497052419866,1.5454735065398755,1.4817928,9.79579279961492
25,CaCl2,10,0.5,1.0,70.2,1.5258,1.5446290337513382,1.5370978080599973,1.5297622354024916,1.4881305,9.269885793220963
25,CaCl2,10,0.5,1.0,91.5,1.5438,1.5446290337513382,1.5497458006607006,1.5244290935776013,1.5026339,8.628768959293629
25,CaCl2,10,0.5,1.0,119.0,1.5618,1.709670846242349,1.5550969298143487,1.5244290935776013,1.5306232,7.866169140520221
25,CaCl2,10,0.5,1.0,156.0,1.6089,1.709670846242349,1.696077776232671,1.6755798553449412,1.5306232,6.945370785516071
25,CaCl2,10,0.5,1.0,203.0,2.1901,1.709670846242349,2.146544819297126,1.8448393157732657,1.7010165,5.929453402107333
25,CaCl2,10,0.5,1.0,265.0,2.8203,4.067096264421398,2.945331910917085,2.419246192430058,2.162057,4.812984781477525
25,CaCl2,10,0.5,1.0,346.0,3.5489,4.067096264421398,3.581721555784986,3.119424368815708,2.664765,3.664795518266771
25,CaCl2,10,0.5,1.0,451.0,4.0418,4.067096264421398,3.951514770530004,3.7333249241062756,3.3421733,2.5740321830027066
25,CaCl2,10,0.5,1.0,588.0,4.5416,4.067096264421398,4.2716166771956,4.488062529879732,3.989715,1.6233673927106083
25,CaCl2,10,0.5,1.0,767.0,4.8025,4.067096264421398,4.5183679807013775,5.002365543867405,4.5673575,0.8888845428971868
25,CaCl2,10,0.5,1.0,1000.0,5.1294,4.067096264421398,4.7274527292324775,5.3606879321378225,5.023161,0.4058486098969292
25,CaCl2,10,0.5,2.5,0.0278,3.8361,5.222885378413059,6.4056674477326,9.253217479903421,9.039583,13.202903864154592
25,CaCl2,10,0.5,2.5,0.0359,6.1968,5.222885378413059,5.982661101395407,9.09485668434069,8.13809,13.202544030663088
25,CaCl2,10,0.5,2.5,0.0464,5.3633,5.222885378413059,6.0144852049742505,7.841632426115963,7.3867803,13.202077594436798
25,CaCl2,10,0.5,2.5,0.0599,5.8365,5.222885378413059,5.761088915452922,7.901169203747373,5.4505796,13.201477914931013
25,CaCl2,10,0.5,2.5,0.0774,5.1286,5.022736759195336,5.785373830803996,6.542360135466741,6.898304,13.200700593149888
25,CaCl2,10,0.5,2.5,0.1,5.9822,5.022736759195336,5.494589709956891,6.199802483077813,7.539866,13.199696805313547
25,CaCl2,10,0.5,2.5,0.129,5.1936,5.022736759195336,5.471887660744089,6.208169062983721,7.237632,13.198408870785892
25,CaCl2,10,0.5,2.5,0.167,4.535,5.022736759195336,5.221660448885328,5.655616542273511,6.918485,13.196721422657323
25,CaCl2,10,0.5,2.5,0.215,4.9455,5.022736759195336,4.60352822812838,5.976591755523411,6.2171035,13.194590217605164
25,CaCl2,10,0.5,2.5,0.278,4.4929,5.022736759195336,4.215220697038722,5.587806490394897,5.113792,13.191793533284006
25,CaCl2,10,0.5,2.5,0.359,3.8367,2.909175282886925,4.033336837017816,5.324488709225288,5.1881523,13.188198667300634
25,CaCl2,10,0.5,2.5,0.464,3.0121,2.909175282886925,3.274184503082289,5.300170439196402,4.7937245,13.183540113822444
25,CaCl2,10,0.5,2.5,0.599,2.3171,2.909175282886925,2.9150786853553985,4.572830740736364,4.4890966,13.17755296296566
25,CaCl2,10,0.5,2.5,0.774,2.6749,2.909175282886925,2.8677481313676294,4.572830740736364,4.4498105,13.169795888092173
25,CaCl2,10,0.5,2.5,1.0,3.3208,3.109012451800226,3.2116143882003123,3.1035188157502334,3.1435366,13.15978493586773
25,CaCl2,10,0.5,2.5,1.29,3.3197,3.109012451800226,3.2381670090383143,3.0886725990014376,3.1543758,13.146950170295012
25,CaCl2,10,0.5,2.5,1.67,2.8509,3.109012451800226,3.052679435975397,3.0596075456416822,3.1451313,13.13015114753226
25,CaCl2,10,0.5,2.5,2.15,3.1063,3.109012451800226,3.0541583610634238,3.030550125199685,3.0217977,13.108962007996768
25,CaCl2,10,0.5,2.5,2.78,3.0544,3.109012451800226,3.0577814471202154,2.954738247575892,3.0240104,13.081203146534609
25,CaCl2,10,0.5,2.5,3.59,3.0286,3.109012451800226,3.0321342163446787,2.9535181861880697,3.0388618,13.045599536060898
25,CaCl2,10,0.5,2.5,4.64,2.9015,2.886085522709662,2.9443123201997854,3.023427745604239,2.9874473,12.99959089456274
25,CaCl2,10,0.5,2.5,5.99,2.9222,2.886085522709662,2.9156670052937077,3.0068077823333614,3.025847,12.9406752714612
25,CaCl2,10,0.5,2.5,7.74,2.8931,2.886085522709662,2.8996591816633663,2.939268528152829,2.9383838,12.864700394549434
25,CaCl2,10,0.5,2.5,10.0,2.8284,2.886085522709662,2.8696897589382107,2.896404104649915,2.912226,12.76724386950183
25,CaCl2,10,0.5,2.5,12.9,2.7817,2.6917791413725625,2.796635260353425,2.839700147115606,2.8763134,12.643269753266107
25,CaCl2,10,0.5,2.5,16.7,2.7214,2.6917791413725625,2.733349676814247,2.8081465697778256,2.8966684,12.482641283052073
25,CaCl2,10,0.5,2.5,21.5,2.6689,2.6917791413725625,2.6660485733302757,2.564885823717387,2.611307,12.282655848709258
25,CaCl2,10,0.5,2.5,27.8,2.5985,2.6917791413725625,2.626911558776121,2.533348719716046,2.6420293,12.025029124102197
25,CaCl2,10,0.5,2.5,35.9,2.5452,2.4768215012828345,2.56216670590528,2.487140447120335,2.6206546,11.701718942607346
25,CaCl2,10,0.5,2.5,46.4,2.5061,2.4768215012828345,2.5011451626511834,2.462621470477076,2.594425,11.295516265775518
25,CaCl2,10,0.5,2.5,59.9,2.4597,2.4768215012828345,2.465472331337449,2.4324266891150774,2.5828385,10.793905921999531
25,CaCl2,10,0.5,2.5,77.4,2.4396,2.4768215012828345,2.4436708636781947,2.4127438284113842,2.5876832,10.176677205287218
25,CaCl2,10,0.5,2.5,100.0,2.4353,2.4768215012828345,2.43997981764368,2.4152052373399235,2.616987,9.431500136074844
25,CaCl2,10,0.5,2.5,129.0,2.3894,2.65197864819296,2.436665334387678,2.442333748086928,2.6410913,8.554670284634906
25,CaCl2,10,0.5,2.5,167.0,2.4116,2.65197864819296,2.436665334387678,2.435567652359624,2.6419544,7.527905140770523
25,CaCl2,10,0.5,2.5,215.0,2.4799,2.65197864819296,2.5023723484243057,2.435567652359624,2.6419544,6.4051907720126975
25,CaCl2,10,0.5,2.5,278.0,3.4614,2.65197864819296,3.491542944750198,2.888853364756976,3.1078584,5.181680179627761
25,CaCl2,10,0.5,2.5,359.0,4.2481,5.568453244973004,4.167620946938186,3.8125114545447008,3.917328,3.9455346654060994
25,CaCl2,10,0.5,2.5,464.0,4.9526,5.568453244973004,5.113098126604929,4.493139068109682,4.7507224,2.771214152955324
25,CaCl2,10,0.5,2.5,599.0,5.7004,5.568453244973004,5.655457576323775,5.327561917389444,5.640977,1.7595253181342414
25,CaCl2,10,0.5,2.5,774.0,6.3281,5.568453244973004,5.846537555566991,5.938066145678963,6.094241,0.9764932116695462
25,CaCl2,10,0.5,2.5,1000.0,7.0545,5.568453244973004,5.877359398810647,6.363413318805062,6.3612776,0.4564749910695735
25,CaCl2,10,0.5,5.0,0.0599,4.692,15.980120928888605,7.783211518044406,7.951927687140483,6.795582,16.058714000347635
25,CaCl2,10,0.5,5.0,0.0774,7.0726,8.316519561443958,7.329481983801602,6.5843893933808975,6.9802895,16.05776844044519
25,CaCl2,10,0.5,5.0,0.1,7.8758,8.316519561443958,7.431513266401934,7.888198300185007,6.838832,16.056547399749242
25,CaCl2,10,0.5,5.0,0.129,8.6824,8.316519561443958,8.076425788349495,7.898843355664159,6.7456155,16.054980713627877
25,CaCl2,10,0.5,5.0,0.167,9.5879,8.316519561443958,8.323326352131424,6.832470774764213,7.6069384,16.052928045959778
25,CaCl2,10,0.5,5.0,0.215,8.4933,8.316519561443958,8.202936504770696,6.848806902990892,7.572056,16.050335577705145
25,CaCl2,10,0.5,5.0,0.278,8.4011,8.316519561443958,8.165270698628474,6.83811943855331,7.431862,16.046933598475846
25,CaCl2,10,0.5,5.0,0.359,8.1759,7.049528615945429,8.123378571599877,6.6399594039126315,7.539933,16.042560684695395
25,CaCl2,10,0.5,5.0,0.464,7.3446,7.049528615945429,7.432770433901987,6.609633050607493,7.2922955,16.036893866294925
25,CaCl2,10,0.5,5.0,0.599,6.5645,7.049528615945429,6.769355870256177,6.034410494993624,6.1742077,16.029610898137452
25,CaCl2,10,0.5,5.0,0.774,6.2652,7.049528615945429,6.644234881992942,6.034410494993624,6.1201744,16.020174935916003
25,CaCl2,10,0.5,5.0,1.0,6.9568,6.777846983940472,6.9234531990694625,6.642500692395779,6.353702,16.007997282801753
25,CaCl2,10,0.5,5.0,1.29,7.1655,6.777846983940472,6.938218994827983,6.610725146350154,6.3081355,15.992384649813086
25,CaCl2,10,0.5,5.0,1.67,6.7035,6.777846983940472,6.8393836988571595,6.54851684392682,6.286794,15.97194976337305
25,CaCl2,10,0.5,5.0,2.15,6.6731,6.777846983940472,6.7840046689336955,6.486324878334196,6.2038765,15.946174593811982
25,CaCl2,10,0.5,5.0,2.78,6.6971,6.777846983940472,6.743338409280195,6.324063754911252,6.1679225,15.91240779739203
25,CaCl2,10,0.5,5.0,3.59,6.492,6.777846983940472,6.54795662929499,6.321452442045276,6.180356,15.869098389031732
25,CaCl2,10,0.5,5.0,4.64,6.3208,6.474690355312204,6.46931595389382,6.4710807589320005,6.0757895,15.81313195708188
25,CaCl2,10,0.5,5.0,5.99,6.2426,6.474690355312204,6.340237975005953,6.3990606553046785,6.1538863,15.741465046177169
25,CaCl2,10,0.5,5.0,7.74,6.0715,6.117788395006975,6.180070301906799,5.628695996472566,5.9008555,15.649046695186506
25,CaCl2,10,0.5,5.0,10.0,5.8558,6.117788395006975,5.954012390069516,4.932861010390088,5.203333,15.530497357506878
25,CaCl2,10,0.5,5.0,12.9,5.6582,5.571409646214662,5.757390831631735,4.836288594680985,5.1391664,15.379691145588467
25,CaCl2,10,0.5,5.0,16.7,5.4427,5.571409646214662,5.465785769634948,4.782534917185239,4.6741495,15.184297366187215
25,CaCl2,10,0.5,5.0,21.5,5.2207,5.571409646214662,5.2433474561008815,4.254950312638267,4.2136803,14.941028475003886
25,CaCl2,10,0.5,5.0,27.8,4.9919,4.99039940714455,5.035330490349991,4.202632658070811,4.244721,14.627642813491544
25,CaCl2,10,0.5,5.0,35.9,4.768,4.99039940714455,4.848087400670164,4.1259766517451055,4.24702,14.234357624402675
25,CaCl2,10,0.5,5.0,46.4,4.5734,4.571668233942549,4.612516008375521,4.000677672068827,4.1767073,13.740239264666576
25,CaCl2,10,0.5,5.0,59.9,4.3871,4.571668233942549,4.382181142874068,3.9243995901513005,4.107529,13.1300638659558
25,CaCl2,10,0.5,5.0,77.4,4.2151,4.21858954908134,4.245810432544522,3.8709161887997774,4.023235,12.37924645760531
25,CaCl2,10,0.5,5.0,100.0,4.0797,4.21858954908134,4.087081194573947,3.896286730189739,4.024412,11.472788445009277
25,CaCl2,10,0.5,5.0,129.0,3.9244,4.063800835793636,3.9516814135318565,3.90199817596034,4.024412,10.406183637428168
25,CaCl2,10,0.5,5.0,167.0,3.8223,4.063800835793636,3.8752870043142282,3.8734246766808806,4.0257273,9.15719258528277
25,CaCl2,10,0.5,5.0,215.0,3.7575,4.063800835793636,3.8661497846187656,3.797401652401602,4.0257273,7.791485725176499
25,CaCl2,10,0.5,5.0,278.0,3.678,4.063800835793636,4.035220905417005,3.9009405451473884,4.0257273,6.3031670076726405
25,CaCl2,10,0.5,5.0,359.0,5.3463,4.063800835793636,4.9799222474660985,5.140871551483613,4.796285,4.799478753704749
25,CaCl2,10,0.5,5.0,464.0,6.2118,7.463689245233257,6.186924001265497,5.840413380888683,5.933423,3.3709964750001804
25,CaCl2,10,0.5,5.0,599.0,7.0777,7.463689245233257,7.0420578220792,6.256576309028225,6.0476766,2.1403447433965677
25,CaCl2,10,0.5,5.0,774.0,7.9734,7.463689245233257,7.3946881196092775,6.274830066012428,6.3478155,1.1878386125046296
25,CaCl2,10,0.5,5.0,1000.0,8.8524,7.463689245233257,7.3946881196092775,6.724299836969293,6.6621485,0.55527126410648
25,CaCl2,10,0.5,10.0,0.000999,445.29,320.9457951451272,344.32246314625434,345.0689416761696,317.38922,23.766939204782286
25,CaCl2,10,0.5,10.0,0.00129,341.21,320.9457951451272,310.04222512031083,161.67754915574807,149.8928,23.766915933567592
25,CaCl2,10,0.5,10.0,0.00167,301.2,320.9457951451272,273.3449107878927,126.62003860642939,141.77298,23.766885545074125
25,CaCl2,10,0.5,10.0,0.00215,231.85,320.9457951451272,200.61855311179525,128.98246601799514,135.11586,23.766847159664223
25,CaCl2,10,0.5,10.0,0.00278,174.05,105.48289083393671,160.24705446725645,113.00026474179593,135.11586,23.766796778907818
25,CaCl2,10,0.5,10.0,0.00359,144.52,105.48289083393671,145.50723839693148,103.05202285656827,131.60373,23.766732003806492
25,CaCl2,10,0.5,10.0,0.00464,124.06,105.48289083393671,115.89232081977761,100.34999208157934,105.66346,23.766648036345327
25,CaCl2,10,0.5,10.0,0.00599,96.648,105.48289083393671,101.17193836727678,98.0547574668629,90.33746,23.766540078616856
25,CaCl2,10,0.5,10.0,0.00774,86.205,105.48289083393671,80.63999280574153,79.69607523037367,72.89426,23.766400134143154
25,CaCl2,10,0.5,10.0,0.01,75.31,105.48289083393671,65.44772838195084,53.44620924050943,57.134872,23.76621940707065
25,CaCl2,10,0.5,10.0,0.0129,55.64,44.72007281491213,50.9565154040824,42.572191153584754,38.967575,23.765987502663375
25,CaCl2,10,0.5,10.0,0.0167,47.749,44.72007281491213,44.22018903015125,35.335351695257366,32.735966,23.765683631348022
25,CaCl2,10,0.5,10.0,0.0215,43.065,44.72007281491213,38.76963028229922,35.335351695257366,30.125782,23.76529979945054
25,CaCl2,10,0.5,10.0,0.0278,34.957,44.72007281491213,32.92761951113103,21.80296616820258,20.187872,23.764796029492754
25,CaCl2,10,0.5,10.0,0.0359,32.763,15.980120928888605,30.81548080410823,21.258183209248024,19.729982,23.764148340952552
25,CaCl2,10,0.5,10.0,0.0464,29.64,15.980120928888605,29.35648326713956,18.431898827675944,19.634022,23.763308770969115
25,CaCl2,10,0.5,10.0,0.0599,26.667,15.980120928888605,27.092199309341733,18.315589708827112,16.356892,23.76222936743148
25,CaCl2,10,0.5,10.0,0.0774,24.715,22.647602784320195,24.2421982638174,17.120790322177236,17.207193,23.76083021359626
25,CaCl2,10,0.5,10.0,0.1,24.08,22.647602784320195,23.232239867971956,20.178710841940966,22.930338,23.759023428253194
25,CaCl2,10,0.5,10.0,0.129,21.445,22.647602784320195,22.614069409436343,19.844725884880376,21.79437,23.756705188139957
25,CaCl2,10,0.5,10.0,0.167,20.878,22.647602784320195,22.30862940876584,22.003304296153242,24.2749,23.753667836584693
25,CaCl2,10,0.5,10.0,0.215,22.248,22.647602784320195,22.41682838577967,22.29424171828845,24.163582,23.74983173705063
25,CaCl2,10,0.5,10.0,0.278,22.762,22.647602784320195,22.642705939213744,23.62299174805005,25.299765,23.744797796552763
25,CaCl2,10,0.5,10.0,0.359,23.984,24.31096891005611,23.47757287893195,23.191469593732783,25.30286,23.738327155114558
25,CaCl2,10,0.5,10.0,0.464,24.562,24.31096891005611,23.778824240977908,23.085548358709797,23.704437,23.729941910903072
25,CaCl2,10,0.5,10.0,0.599,24.546,24.31096891005611,23.844455500189184,21.99077749836482,21.62644,23.719165234773836
25,CaCl2,10,0.5,10.0,0.774,24.157,24.31096891005611,23.782039818711976,21.99077749836482,20.767757,23.70520275318262
25,CaCl2,10,0.5,10.0,1.0,23.052,21.412199575797118,22.457392342963768,24.7533510525027,25.915085,23.687183365923378
25,CaCl2,10,0.5,10.0,1.29,22.563,21.412199575797118,22.43574448931121,24.634939134675935,25.72924,23.66408120680289
25,CaCl2,10,0.5,10.0,1.67,22.5,21.412199575797118,22.238596101286742,24.403119219319695,25.495653,23.63384351412868
25,CaCl2,10,0.5,10.0,2.15,21.648,21.412199575797118,21.83417377207162,24.17136018334071,25.159382,23.59570375455134
25,CaCl2,10,0.5,10.0,2.78,20.976,21.412199575797118,21.222048965399104,23.566692342679506,25.013578,23.545738709933392
25,CaCl2,10,0.5,10.0,3.59,20.103,21.412199575797118,20.27637647286726,22.717611904550598,25.064,23.481653373137267
25,CaCl2,10,0.5,10.0,4.64,19.317,21.412199575797118,19.431408561887345,23.255336116529953,25.164597,23.39883932010409
25,CaCl2,10,0.5,10.0,5.99,18.306,16.740884538489563,17.61796239635871,19.279574715292416,20.379824,23.29279312145231
25,CaCl2,10,0.5,10.0,7.74,17.294,16.740884538489563,17.018572846301677,16.958561710725533,19.553745,23.15604082273447
25,CaCl2,10,0.5,10.0,10.0,16.288,16.740884538489563,16.339500079963027,14.862097350355628,16.724504,22.98062225850576
25,CaCl2,10,0.5,10.0,12.9,15.232,16.740884538489563,14.943329826342723,14.27972579131749,16.518265,22.757472895638898
25,CaCl2,10,0.5,10.0,16.7,14.21,12.696314928326213,14.065451428268686,12.396602682735535,12.772952,22.468346891962554
25,CaCl2,10,0.5,10.0,21.5,13.201,12.696314928326213,12.924712033235418,10.995490875739794,11.514636,22.108379637415656
25,CaCl2,10,0.5,10.0,27.8,12.241,12.696314928326213,12.238296956649313,10.009672214756213,11.208754,21.644659941731476
25,CaCl2,10,0.5,10.0,35.9,11.316,12.696314928326213,11.450828280747444,9.767486041777143,10.961616,21.06271216747376
25,CaCl2,10,0.5,10.0,46.4,10.433,8.462381984596785,10.191409585781745,7.987959176700578,9.07715,20.331560607115073
