T,Salt,Cs,fs,Cp,Gamma,Eta,Formula_Group,Curve_Group
25,NaCl,1,0.5,0.005,0.182,0.73417,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,0.215,0.99118,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,0.256,1.1613,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,0.303,1.1643,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,0.359,1.8131,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,0.426,1.4251,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,0.505,0.73197,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,0.599,0.57546,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,0.711,0.97816,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,0.843,0.96558,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,1.0,1.1627,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,1.19,0.85285,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,1.41,0.79958,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,1.67,0.96246,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,1.98,0.98609,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,2.35,0.86872,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,2.78,1.0122,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,3.3,0.84546,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,3.91,0.98196,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,4.64,0.87994,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,5.5,0.95412,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,6.53,0.95768,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,7.74,0.91912,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,9.18,0.91042,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,10.9,0.92365,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,12.9,0.93371,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,15.3,0.95437,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,18.2,0.97146,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,21.5,0.95308,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,25.6,0.97035,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,30.3,0.98522,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,35.9,0.98717,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,42.6,1.0018,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,50.5,1.0155,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,59.9,1.0502,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,71.1,1.0696,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,84.3,1.0375,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.005,100.0,1.0828,NaCl|1|0.5|0.005,NaCl|1|0.5|0.005|25
25,NaCl,1,0.5,0.01,0.0464,5.6821,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.055,7.4675,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.0653,5.4186,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.0774,0.93827,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.0918,2.5813,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.109,1.7675,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.129,1.7021,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.153,3.5201,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.182,2.6163,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.215,2.1932,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.256,1.0633,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.505,1.0415,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.599,1.0879,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.711,1.3461,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,0.843,0.89241,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,1.0,0.64928,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,1.19,0.96657,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,1.41,1.1676,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,1.67,0.89195,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,1.98,0.87293,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,2.35,1.0602,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,2.78,0.83781,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,3.3,0.98012,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,3.91,0.87082,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,4.64,0.99931,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,5.5,0.8966,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,6.53,0.92545,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,7.74,0.97478,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,9.18,0.97068,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,10.9,0.97579,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,12.9,0.97966,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,15.3,0.9652,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,18.2,0.94529,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,21.5,0.98743,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,25.6,0.9701,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,30.3,0.98009,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,35.9,0.99917,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,42.6,1.0084,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,50.5,1.0088,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,59.9,1.0075,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,71.1,1.0179,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,84.3,1.0805,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.01,100.0,1.0861,NaCl|1|0.5|0.01,NaCl|1|0.5|0.01|25
25,NaCl,1,0.5,0.05,0.00129,31.973,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,0.278,1.8745,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,0.359,1.963,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,0.464,1.8016,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,0.599,1.7961,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,0.774,1.0442,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,1.0,0.66208,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,1.29,1.2452,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,1.67,1.3288,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,2.15,0.92783,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,2.78,1.2375,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,3.59,1.0078,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,4.64,1.1661,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,5.99,1.1741,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,7.74,1.1535,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,10.0,1.1254,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,12.9,1.0898,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,16.7,1.1118,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,21.5,1.1215,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,27.8,1.1048,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,35.9,1.1205,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,46.4,1.1345,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,59.9,1.1333,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,77.4,1.1707,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,100.0,1.2021,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,129.0,1.302,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,167.0,1.6847,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,215.0,1.893,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,278.0,2.1962,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,359.0,2.5127,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,464.0,2.8176,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,599.0,3.1418,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,774.0,3.4687,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.05,1000.0,3.7639,NaCl|1|0.5|0.05,NaCl|1|0.5|0.05|25
25,NaCl,1,0.5,0.1,0.001,314.59,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.00129,296.96,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.00167,238.33,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.00215,186.13,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.00278,140.97,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.00359,121.28,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.00464,94.043,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.00599,56.46,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.00774,51.904,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.01,52.251,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.0129,26.674,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.0167,20.217,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.0215,13.349,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.0278,10.58,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.0359,9.2782,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.0464,9.7868,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.06,5.7803,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.0774,3.5215,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.1,1.7913,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.129,1.3322,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.167,0.62526,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.278,0.68624,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.359,0.61052,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.464,1.7406,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.599,1.9054,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,0.774,2.1677,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,1.0,1.7259,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,1.29,1.3838,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,1.67,1.6972,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,2.15,1.6811,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,2.78,1.5405,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,3.59,1.6039,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,4.64,1.5826,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,5.99,1.505,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,7.74,1.4777,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,10.0,1.4816,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,12.9,1.4292,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,16.7,1.4177,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,21.5,1.3983,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,27.8,1.3729,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,35.9,1.3539,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,46.4,1.3576,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,59.9,1.3499,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,77.4,1.3493,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,100.0,1.3729,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,129.0,1.3542,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,167.0,1.7711,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,215.0,2.1595,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,278.0,2.4244,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,359.0,2.6477,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,464.0,2.7878,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,599.0,3.039,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,774.0,3.309,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.1,1000.0,3.3972,NaCl|1|0.5|0.1,NaCl|1|0.5|0.1|25
25,NaCl,1,0.5,0.5,0.001,390.68,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.00129,264.25,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.00167,196.5,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.00215,166.0,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.00278,132.83,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.00359,115.18,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.00464,78.364,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.006,72.326,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.00774,52.303,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.01,47.101,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.0129,33.399,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.0167,34.769,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.0215,25.96,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.0278,25.896,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.0359,23.476,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.0464,19.02,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.06,23.429,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.0774,21.309,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.1,19.921,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.129,16.137,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.167,16.021,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.215,13.728,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.278,12.629,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.359,11.558,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.464,11.783,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.599,12.164,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,0.774,11.672,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,1.0,10.884,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,1.29,9.6046,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,1.67,9.1319,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,2.15,8.6672,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,2.78,7.7064,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,3.59,7.3365,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,4.64,6.6735,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,5.99,6.059,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,7.74,5.5628,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,10.0,5.1321,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,12.9,4.6913,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,16.7,4.3056,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,21.5,3.9402,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,27.8,3.6377,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,35.9,3.3503,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,46.4,3.1161,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,59.9,2.9165,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,77.4,2.7185,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,100.0,2.5778,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,129.0,2.4583,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,167.0,2.3667,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,215.0,2.8247,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,278.0,3.2013,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,359.0,3.6294,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,464.0,4.1096,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,599.0,4.5369,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,774.0,4.9035,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,0.5,1000.0,5.083,NaCl|1|0.5|0.5,NaCl|1|0.5|0.5|25
25,NaCl,1,0.5,1.0,0.001,69.905,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.00129,25.957,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.00167,27.415,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.00215,42.067,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.00278,29.063,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.00359,13.247,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.00464,23.629,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.00599,42.169,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.00774,41.662,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.01,51.758,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.0129,55.571,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.0167,58.011,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.0215,63.238,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.0278,62.723,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.0359,60.29,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.0464,59.737,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.0599,59.983,NaCl|1|0.5|1,NaCl|1|0.5|1|25
25,NaCl,1,0.5,1.0,0.0774,57.051,NaCl|1|0.5|1,NaCl|1|0.5|1|25
